time,height_delta,beta
45.276617415022066,6,0.56
45.36902454302279,6,0.56
45.452588641579034,6,0.56
45.54019388082414,6,0.56
45.72400530507725,6,0.56
45.86197663588905,6,0.56
46.4158536381651,6,0.56
46.42526909618527,5,0.56
46.68026144480362,6,0.56
46.97009890570103,7,0.56
47.15260307650534,7,0.56
47.225134001077215,7,0.56
48.14125271640557,7,0.56
48.37681381822607,7,0.56
48.546048248667155,8,0.56
48.71169086094685,8,0.56
49.28472009001942,9,0.56
49.85289562550137,8,0.56
49.970403745692664,8,0.56
50.17232207735972,8,0.56
50.38156171558454,8,0.56
50.797936487924986,8,0.56
50.97867408636972,8,0.56
51.03813634706276,8,0.56
51.213285824636756,8,0.56
51.66949677029721,8,0.56
51.76295275342661,8,0.56
51.97163729736083,9,0.56
52.13961322424617,8,0.56
52.3266901519428,8,0.56
52.45638407618502,8,0.56
52.46326919734277,9,0.56
52.795450636493214,10,0.56
53.38745749271335,10,0.56
53.4534214763421,10,0.56
53.721946115268395,10,0.56
53.98366711023116,10,0.56
54.0797902475356,10,0.56
54.48252912536263,10,0.56
54.710240125758325,10,0.56
55.97675570460931,9,0.56
56.41038174834902,9,0.56
56.45478558434772,9,0.56
56.72233641118517,10,0.56
56.79125300370102,10,0.56
57.39803448179976,10,0.56
57.469743441019105,10,0.56
57.5778306416602,11,0.56
57.677330421593396,11,0.56
58.08307213242544,10,0.56
58.460382361553535,10,0.56
58.564419370631846,10,0.56
58.589635019691286,10,0.56
58.8381676950779,11,0.56
58.890904613688654,12,0.56
58.94653002028287,12,0.56
59.298125142082704,12,0.56
59.46287245367368,12,0.56
59.81454487449127,12,0.56
61.05396094189362,11,0.56
61.39173054911404,11,0.56
61.420914125948755,11,0.56
61.74203711411233,11,0.56
61.8462517647024,11,0.56
62.04569611438183,11,0.56
62.133440112311426,11,0.56
62.459746490854684,11,0.56
62.73330622927305,11,0.56
63.2756029082795,10,0.56
63.3391391851549,10,0.56
63.45892811189094,10,0.56
63.71400002916149,10,0.56
65.0889697872812,10,0.56
65.34468315103139,9,0.56
65.40807486769774,10,0.56
65.55958987313717,10,0.56
66.13318134296803,10,0.56
66.14038134680733,10,0.56
66.84569932623965,10,0.56
66.89140625789267,10,0.56
67.00003970840616,10,0.56
67.10215545603724,10,0.56
67.52370621835593,10,0.56
67.70565607112562,10,0.56
67.85446235142776,10,0.56
68.06096573148473,10,0.56
68.64434429934433,10,0.56
69.22189859472795,10,0.56
69.25943753490617,10,0.56
69.46002061994844,10,0.56
69.5907147581465,10,0.56
69.60361221932631,10,0.56
69.61655321799788,10,0.56
69.71626340526751,10,0.56
69.71825057071607,10,0.56
69.77623848713473,11,0.56
70.34052847242484,11,0.56
70.5334978196359,11,0.56
70.60365024695263,12,0.56
70.60555380872796,12,0.56
71.70078540545771,13,0.56
73.26862237842741,14,0.56
73.34780840734606,13,0.56
73.5306636198445,13,0.56
73.71287519436866,13,0.56
73.88282733537757,13,0.56
74.28912527406516,13,0.56
74.37504704472447,13,0.56
74.47096771340846,13,0.56
74.48364449095449,13,0.56
75.02936502934531,13,0.56
75.20749717960821,13,0.56
75.30796384362549,13,0.56
75.31771283074394,13,0.56
75.50735965785863,13,0.56
76.13902545118137,14,0.56
76.33767439133777,14,0.56
76.57421151801715,14,0.56
77.2036047317437,14,0.56
77.49467199214784,14,0.56
77.5712889726271,15,0.56
77.91904804310164,15,0.56
78.09591803685434,14,0.56
78.37267322759291,15,0.56
78.49076709056936,16,0.56
78.56164999633023,16,0.56
78.68083001339517,16,0.56
79.24132621664303,16,0.56
79.24629811613741,17,0.56
79.50551390677981,17,0.56
79.69980127194518,17,0.56
79.90433791242826,17,0.56
80.00157470807407,17,0.56
80.45658979247109,17,0.56
80.56338352284658,17,0.56
80.66180882812941,17,0.56
80.6783714335078,17,0.56
81.49520056985999,17,0.56
82.15720068450179,17,0.56
82.38972420493921,17,0.56
82.40996127615297,17,0.56
82.72643483612242,17,0.56
82.94759008230095,18,0.56
83.00005075484886,18,0.56
83.15044091849126,18,0.56
83.22750295921666,17,0.56
83.63046513770273,17,0.56
83.76200655598689,17,0.56
83.84839741119731,17,0.56
84.02972482815589,17,0.56
84.32428649956273,18,0.56
84.56170294069817,18,0.56
84.56696463461378,18,0.56
84.57077865285706,18,0.56
84.83578229892186,18,0.56
85.20550398585165,18,0.56
85.83669720304071,18,0.56
86.00542256721775,18,0.56
86.256162706169,18,0.56
86.73357997776162,18,0.56
86.76185950610586,18,0.56
86.7626502947914,18,0.56
86.89527922106144,19,0.56
86.91651070609657,19,0.56
86.91836865452409,19,0.56
87.02487042232961,19,0.56
87.2154249887557,19,0.56
87.409084664882,20,0.56
87.72153733847964,21,0.56
87.81901597387456,22,0.56
88.29063867377917,21,0.56
88.31478329334287,21,0.56
88.48000456566258,21,0.56
89.3504177107419,21,0.56
89.8028534836674,21,0.56
89.80666151299901,21,0.56
90.78147562379321,21,0.56
90.78181110917906,21,0.56
90.99284913694383,21,0.56
91.09229531995175,22,0.56
91.146461224873,22,0.56
91.41714451167182,22,0.56
91.46914076299555,22,0.56
91.58888716451138,22,0.56
91.63892014874457,21,0.56
91.68487616306756,21,0.56
91.80810360096733,21,0.56
91.82278640055473,21,0.56
92.20534223163042,21,0.56
92.8210198412963,22,0.56
92.87640428958382,21,0.56
93.0029814452063,22,0.56
93.06019011713474,22,0.56
93.14889792004105,22,0.56
93.23860523944893,22,0.56
93.42145028384462,22,0.56
94.58016273481738,22,0.56
94.62960123372689,22,0.56
95.29748754501428,23,0.56
95.39529519549961,23,0.56
95.57047362346944,23,0.56
96.14539469645375,22,0.56
96.21587491721408,22,0.56
96.29028263940198,22,0.56
96.33548379099022,22,0.56
96.53055902268439,22,0.56
96.76385643821189,22,0.56
97.15140952652958,22,0.56
97.26821129420973,22,0.56
97.38844419395927,22,0.56
97.49422847411142,23,0.56
97.50018198829176,23,0.56
97.94535769247747,24,0.56
97.95042617068115,24,0.56
98.05056135416423,24,0.56
98.5353802002532,25,0.56
98.59837364577223,25,0.56
98.63878853504993,25,0.56
99.03799680133292,25,0.56
99.17656532174183,24,0.56
99.22143694716416,24,0.56
99.28030283518517,24,0.56
99.34100627568449,24,0.56
99.4756233350664,24,0.56
99.86293655564397,24,0.56
100.17585993746216,24,0.56
100.4099837101473,25,0.56
100.52111627721594,25,0.56
100.54979115183482,25,0.56
100.83023442517519,25,0.56
101.26798147397474,25,0.56
101.90093363876932,24,0.56
102.09339901514859,24,0.56
102.15525259988202,24,0.56
102.60851935603088,24,0.56
102.68445528136648,24,0.56
103.55814442077909,24,0.56
103.72627965474109,24,0.56
104.59001116377753,25,0.56
104.87817033336988,24,0.56
105.55536141962325,24,0.56
105.59302711603345,25,0.56
105.68061522050272,26,0.56
106.07535163252956,26,0.56
106.27633515687006,26,0.56
106.29650026283379,26,0.56
107.09215926436023,26,0.56
107.1120105965029,26,0.56
107.5213642441286,25,0.56
107.56035026283914,25,0.56
107.60481808117606,25,0.56
107.62737967072263,26,0.56
107.76154070950922,26,0.56
108.53548340996798,26,0.56
108.88455590332556,26,0.56
108.96720487767145,26,0.56
109.32033533493808,26,0.56
109.37193409780673,26,0.56
109.46809705139333,26,0.56
110.02649817776681,26,0.56
110.14933410738867,26,0.56
110.15383262177939,26,0.56
110.23541431618135,26,0.56
110.45660529360043,26,0.56
110.89228259696252,26,0.56
110.96725759704628,26,0.56
111.26919842158286,26,0.56
111.3830399976834,26,0.56
111.57303021645305,26,0.56
112.20178994107833,26,0.56
112.54054330209033,26,0.56
112.6031123603154,26,0.56
113.03504045972046,26,0.56
113.14251000265855,26,0.56
